depth;maxdim;rect_distances;potential
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;360;0
4;894;360;0
4;894;358;0
4;894;358;0
4;894;343;0
4;894;374;0
4;894;374;0
4;894;360;0
4;894;360;0
4;894;358;0
4;894;358;0
4;894;343;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;483;0
4;894;483;0
4;894;483;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;483;0
4;894;483;0
4;894;483;0
4;894;374;0
4;894;374;0
3;894;374;0
3;894;374;0
3;894;374;0
3;894;246;0
3;894;246;0
3;894;374;0
3;894;374;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;360;0
4;894;360;0
4;894;358;0
4;894;358;0
4;894;343;0
4;894;374;0
4;894;374;0
4;894;360;0
4;894;360;0
4;894;358;0
4;894;358;0
4;894;343;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;483;0
4;894;483;0
4;894;483;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;483;0
4;894;483;0
4;894;483;0
4;894;374;0
4;894;374;0
3;894;327;0
3;894;374;0
3;894;374;0
3;894;374;0
3;894;374;0
3;894;246;0
3;894;374;0
4;894;441;0
4;894;441;0
4;894;439;0
4;894;439;0
4;894;455;0
4;894;455;0
4;894;424;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;488;0
4;894;488;0
4;894;486;0
4;894;486;0
4;894;499;0
4;894;499;0
4;894;499;0
4;894;360;0
4;894;360;0
4;894;358;0
4;894;358;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;374;0
4;894;483;0
4;894;483;0
4;894;483;0
4;894;483;0
4;894;374;0
3;894;344;0
3;894;344;0
3;894;342;0
3;894;342;0
3;894;355;0
3;894;355;0
3;894;355;0
4;894;344;1
4;833;315;29
4;894;344;0
4;894;344;0
4;894;344;0
4;894;344;0
4;894;344;0
4;894;344;1
4;833;315;29
4;894;344;0
4;894;344;0
4;894;344;0
4;894;344;0
4;894;344;0
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;914;407;0
4;914;407;0
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;914;407;0
4;914;407;0
4;833;499;26
4;833;442;26
4;833;419;26
4;833;346;26
4;833;346;26
4;833;346;26
4;833;445;26
4;833;499;26
4;833;442;26
4;833;419;26
4;833;346;26
4;833;346;26
4;833;346;26
4;833;445;26
4;833;442;26
4;833;419;26
4;833;346;26
4;833;346;26
4;833;346;26
4;833;445;26
4;894;451;61
3;894;358;0
3;894;358;0
3;894;342;0
3;914;343;0
3;914;343;0
3;914;343;0
3;914;343;0
4;894;358;0
4;894;358;0
4;894;358;0
4;914;423;0
4;914;423;0
4;914;423;0
4;914;423;0
4;894;358;0
4;894;358;0
4;894;358;0
4;914;423;0
4;914;423;0
4;914;423;0
4;914;423;0
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;914;407;0
4;914;407;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
2;873;166;0
2;873;166;0
2;873;166;0
2;873;374;0
2;873;374;0
2;873;374;0
2;873;374;0
3;873;247;0
3;873;247;0
3;873;246;0
3;873;291;0
3;873;291;0
3;873;280;0
3;873;291;0
4;873;361;0
4;873;359;0
4;873;359;0
4;873;344;0
4;873;375;0
4;873;375;0
4;873;344;0
4;873;361;0
4;873;359;0
4;873;359;0
4;873;344;0
4;873;375;0
4;873;375;0
4;873;344;0
4;873;360;0
4;873;358;0
4;873;358;0
4;873;343;0
4;873;374;0
4;873;374;0
4;873;343;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;263;0
4;812;387;0
4;873;361;0
4;873;361;0
4;873;360;0
4;873;344;0
4;873;344;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
3;873;247;0
3;873;247;0
3;873;246;0
3;873;291;0
3;873;291;0
3;873;280;0
3;873;291;0
4;873;361;0
4;873;359;0
4;873;359;0
4;873;344;0
4;873;375;0
4;873;375;0
4;873;344;0
4;873;361;0
4;873;359;0
4;873;359;0
4;873;344;0
4;873;375;0
4;873;375;0
4;873;344;0
4;873;360;0
4;873;358;0
4;873;358;0
4;873;343;0
4;873;374;0
4;873;374;0
4;873;343;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;263;0
4;812;387;0
4;873;361;0
4;873;361;0
4;873;360;0
4;873;344;0
4;873;344;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
3;873;247;0
3;873;247;0
3;873;246;0
3;873;291;0
3;873;291;0
3;873;280;0
3;873;291;0
4;873;361;0
4;873;359;0
4;873;359;0
4;873;344;0
4;873;375;0
4;873;375;0
4;873;344;0
4;873;361;0
4;873;359;0
4;873;359;0
4;873;344;0
4;873;375;0
4;873;375;0
4;873;344;0
4;873;360;0
4;873;358;0
4;873;358;0
4;873;343;0
4;873;374;0
4;873;374;0
4;873;343;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;263;0
4;812;387;0
4;873;361;0
4;873;361;0
4;873;360;0
4;873;344;0
4;873;344;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
3;873;374;0
3;812;366;29
3;812;416;29
3;812;409;29
3;873;291;0
3;873;291;0
3;873;291;0
4;812;366;29
4;812;416;29
4;812;409;29
4;873;291;0
4;873;291;0
4;858;266;15
4;858;266;15
4;812;382;0
4;812;382;0
4;812;535;0
4;936;409;0
4;936;409;0
4;812;426;0
4;812;426;0
4;812;432;0
4;812;432;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;425;0
4;812;425;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;873;291;0
4;812;394;42
4;873;419;0
4;873;391;0
4;873;387;0
4;873;387;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
3;873;374;0
3;812;366;29
3;812;416;29
3;812;409;29
3;873;291;0
3;873;291;0
3;873;291;0
4;812;366;29
4;812;416;29
4;812;409;29
4;873;291;0
4;873;291;0
4;858;266;15
4;858;266;15
4;812;382;0
4;812;382;0
4;812;535;0
4;936;409;0
4;936;409;0
4;812;426;0
4;812;426;0
4;812;432;0
4;812;432;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;425;0
4;812;425;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;873;291;0
4;812;394;42
4;873;419;0
4;873;391;0
4;873;387;0
4;873;387;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
4;873;291;0
4;873;291;0
4;812;378;26
4;873;407;0
4;873;403;0
4;873;403;0
4;873;324;0
3;812;366;29
3;812;416;29
3;812;409;29
3;873;291;0
3;873;291;0
3;873;291;0
3;965;246;15
4;812;382;0
4;812;382;0
4;812;535;0
4;936;409;0
4;936;409;0
4;812;426;0
4;812;426;0
4;812;432;0
4;812;432;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;425;0
4;812;425;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;873;291;0
4;812;394;42
4;873;391;0
4;873;387;0
4;873;387;0
4;873;324;0
4;965;163;15
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
4;965;416;0
4;965;381;0
4;965;381;0
4;965;179;0
4;965;179;0
4;965;179;0
4;965;375;0
3;812;366;29
3;812;416;29
3;812;409;29
3;873;291;0
3;873;291;0
3;873;291;0
3;965;246;15
4;812;382;0
4;812;382;0
4;812;535;0
4;936;409;0
4;936;409;0
4;812;426;0
4;812;426;0
4;812;432;0
4;812;432;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;425;0
4;812;425;0
4;812;551;0
4;812;426;0
4;812;426;0
4;812;426;0
4;812;426;0
4;873;291;0
4;812;394;42
4;873;391;0
4;873;387;0
4;873;387;0
4;873;324;0
4;965;163;15
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
4;873;291;0
4;873;291;0
4;812;378;26
4;873;403;0
4;873;324;0
4;965;179;15
4;965;163;15
4;965;416;0
4;965;381;0
4;965;381;0
4;965;179;0
4;965;179;0
4;965;179;0
4;965;375;0
2;812;345;0
2;812;345;0
2;894;278;0
2;812;344;0
2;812;344;0
2;812;344;0
2;812;344;0
3;776;426;0
3;812;425;0
3;783;292;0
3;812;392;0
3;812;392;0
3;812;392;0
3;812;392;0
4;812;426;0
4;791;487;0
4;776;426;0
4;791;487;0
4;769;493;0
4;769;493;0
4;769;493;0
4;776;474;0
4;776;453;0
4;776;474;0
4;812;472;0
4;812;472;0
4;812;472;0
4;812;472;0
4;964;182;0
4;964;182;0
4;832;165;0
4;832;165;0
4;832;192;0
4;971;197;0
4;971;197;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
3;776;426;0
3;812;425;0
3;783;292;0
3;812;392;0
3;812;392;0
3;812;392;0
3;812;392;0
4;812;426;0
4;791;487;0
4;776;426;0
4;791;487;0
4;769;493;0
4;769;493;0
4;769;493;0
4;776;474;0
4;776;453;0
4;776;474;0
4;812;472;0
4;812;472;0
4;812;472;0
4;812;472;0
4;964;182;0
4;964;182;0
4;832;165;0
4;832;165;0
4;832;192;0
4;971;197;0
4;971;197;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
3;894;358;0
3;894;358;0
3;894;342;0
3;914;343;0
3;914;343;0
3;914;343;0
3;914;343;0
4;894;358;0
4;894;358;0
4;894;358;0
4;914;423;0
4;914;423;0
4;914;423;0
4;914;423;0
4;894;358;0
4;894;358;0
4;894;358;0
4;914;423;0
4;914;423;0
4;914;423;0
4;914;423;0
4;812;319;29
4;894;342;0
4;894;342;0
4;894;342;0
4;894;342;0
4;914;407;0
4;914;407;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
4;914;343;16
4;914;343;16
4;914;423;0
4;914;428;0
4;914;423;0
4;951;167;0
4;951;167;0
3;812;466;0
3;812;411;0
3;812;392;0
3;893;425;0
3;893;425;0
3;768;157;0
3;768;157;0
4;893;547;0
4;812;548;0
4;812;548;0
4;812;546;0
4;893;547;0
4;776;221;0
4;776;221;0
4;893;492;0
4;893;492;0
4;893;492;0
4;812;496;0
4;812;491;0
4;951;235;0
4;951;235;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
3;812;466;0
3;812;411;0
3;812;392;0
3;893;425;0
3;893;425;0
3;768;157;0
3;768;157;0
4;893;547;0
4;812;548;0
4;812;548;0
4;812;546;0
4;893;547;0
4;776;221;0
4;776;221;0
4;893;492;0
4;893;492;0
4;893;492;0
4;812;496;0
4;812;491;0
4;951;235;0
4;951;235;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
3;812;466;0
3;812;411;0
3;812;392;0
3;893;425;0
3;893;425;0
3;768;157;0
3;768;157;0
4;893;547;0
4;812;548;0
4;812;548;0
4;812;546;0
4;893;547;0
4;776;221;0
4;776;221;0
4;893;492;0
4;893;492;0
4;893;492;0
4;812;496;0
4;812;491;0
4;951;235;0
4;951;235;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
3;812;466;0
3;812;411;0
3;812;392;0
3;893;425;0
3;893;425;0
3;768;157;0
3;768;157;0
4;893;547;0
4;812;548;0
4;812;548;0
4;812;546;0
4;893;547;0
4;776;221;0
4;776;221;0
4;893;492;0
4;893;492;0
4;893;492;0
4;812;496;0
4;812;491;0
4;951;235;0
4;951;235;0
4;791;493;0
4;812;501;0
4;812;477;0
4;812;472;0
4;812;472;0
4;951;216;0
4;951;216;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;812;424;11
4;812;474;11
4;812;467;11
4;893;345;0
4;893;345;0
4;930;249;0
4;930;249;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
4;776;221;0
4;776;222;0
4;776;221;0
4;768;238;0
4;768;301;0
4;848;285;0
4;848;285;0
1;832;347;0
1;832;327;0
1;817;311;0
1;817;311;0
1;901;334;0
1;901;331;0
1;901;331;0
2;817;267;0
2;817;267;0
2;817;267;0
2;832;347;0
2;817;307;0
2;817;315;0
2;922;351;0
3;832;362;0
3;901;351;0
3;880;349;0
3;880;349;0
3;880;349;0
3;901;351;0
3;812;395;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;896;524;0
4;896;637;0
4;901;433;0
4;901;351;0
4;901;351;0
4;901;351;0
4;901;351;0
4;921;415;0
4;921;415;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;873;472;0
4;901;465;0
4;901;463;0
4;921;415;0
4;921;415;0
4;921;415;0
4;921;415;0
4;800;652;0
4;901;484;0
4;901;484;0
4;880;477;0
4;880;477;0
4;901;484;0
4;901;484;0
3;832;362;0
3;901;351;0
3;880;349;0
3;880;349;0
3;880;349;0
3;901;351;0
3;812;395;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;896;524;0
4;896;637;0
4;901;433;0
4;901;351;0
4;901;351;0
4;901;351;0
4;901;351;0
4;921;415;0
4;921;415;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;873;472;0
4;901;465;0
4;901;463;0
4;921;415;0
4;921;415;0
4;921;415;0
4;921;415;0
4;800;652;0
4;901;484;0
4;901;484;0
4;880;477;0
4;880;477;0
4;901;484;0
4;901;484;0
3;832;362;0
3;901;351;0
3;880;349;0
3;880;349;0
3;880;349;0
3;901;351;0
3;812;395;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;896;524;0
4;896;637;0
4;901;433;0
4;901;351;0
4;901;351;0
4;901;351;0
4;901;351;0
4;921;415;0
4;921;415;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;433;0
4;880;477;0
4;880;477;0
4;880;477;0
4;873;472;0
4;901;465;0
4;901;463;0
4;921;415;0
4;921;415;0
4;921;415;0
4;921;415;0
4;800;652;0
4;901;484;0
4;901;484;0
4;880;477;0
4;880;477;0
4;901;484;0
4;901;484;0
3;832;360;0
3;832;408;0
3;901;434;0
3;901;431;0
3;901;431;0
3;832;475;0
3;832;475;0
4;832;360;0
4;832;360;0
4;832;360;0
4;832;360;0
4;832;360;0
4;896;544;0
4;896;623;0
4;832;498;0
4;832;536;0
4;832;536;0
4;832;688;0
4;832;688;0
4;896;592;0
4;896;671;0
4;901;556;0
4;901;562;0
4;901;562;0
4;901;548;0
4;901;546;0
4;901;528;0
4;901;562;0
4;916;412;0
4;901;559;0
4;901;559;0
4;901;545;0
4;901;543;0
4;901;524;0
4;901;559;0
4;901;540;0
4;901;550;0
4;901;559;0
4;901;545;0
4;901;543;0
4;901;524;0
4;901;559;0
4;912;573;0
4;912;573;0
4;832;573;0
4;880;646;0
4;912;702;0
4;912;702;0
4;912;702;0
4;912;573;0
4;912;573;0
4;832;573;0
4;880;646;0
4;912;702;0
4;912;702;0
4;912;702;0
3;817;419;0
3;817;400;0
3;812;435;0
3;812;435;0
3;812;435;0
3;816;387;0
3;816;387;0
4;817;419;0
4;817;419;0
4;817;419;0
4;817;419;0
4;812;445;0
4;812;519;0
4;812;519;0
4;817;400;0
4;817;400;0
4;812;456;0
4;812;386;0
4;812;465;0
4;812;465;0
4;812;465;0
4;832;530;0
4;832;530;0
4;812;533;0
4;800;692;0
4;901;529;0
4;901;524;0
4;901;524;0
4;832;530;0
4;832;530;0
4;812;533;0
4;800;692;0
4;901;529;0
4;901;524;0
4;901;524;0
4;832;530;0
4;832;530;0
4;812;533;0
4;800;726;0
4;901;524;0
4;901;524;0
4;800;200;15
4;816;465;0
4;816;677;0
4;816;676;0
4;816;676;0
4;921;507;0
4;921;496;0
4;921;496;0
4;816;465;0
4;816;677;0
4;816;676;0
4;816;676;0
4;921;507;0
4;921;496;0
4;921;496;0
3;817;427;0
3;817;408;0
3;812;443;0
3;812;443;0
3;812;443;0
3;816;395;0
3;816;395;0
4;817;427;0
4;817;427;0
4;817;427;0
4;817;427;0
4;812;453;0
4;812;527;0
4;812;527;0
4;817;408;0
4;817;408;0
4;812;464;0
4;812;394;0
4;812;473;0
4;812;473;0
4;812;473;0
4;832;538;0
4;832;538;0
4;812;541;0
4;800;700;0
4;901;537;0
4;901;532;0
4;901;532;0
4;832;538;0
4;832;538;0
4;812;541;0
4;800;700;0
4;901;537;0
4;901;532;0
4;901;532;0
4;832;538;0
4;832;538;0
4;812;541;0
4;800;734;0
4;901;532;0
4;901;532;0
4;800;208;15
4;816;473;0
4;816;685;0
4;816;684;0
4;816;684;0
4;921;515;0
4;921;504;0
4;921;504;0
4;816;473;0
4;816;685;0
4;816;684;0
4;816;684;0
4;921;515;0
4;921;504;0
4;921;504;0
3;922;433;0
3;922;351;0
3;922;431;0
3;922;351;0
3;922;351;0
3;942;415;0
3;942;415;0
4;922;446;0
4;922;446;0
4;922;547;0
4;922;526;0
4;922;561;0
4;922;561;0
4;922;561;0
4;922;281;0
4;922;281;0
4;922;465;0
4;942;415;0
4;942;415;0
4;942;415;0
4;942;415;0
4;922;440;0
4;922;440;0
4;922;545;0
4;922;543;0
4;922;524;0
4;922;559;0
4;922;528;0
4;922;281;0
4;922;281;0
4;922;463;0
4;942;415;0
4;942;415;0
4;942;415;0
4;942;415;0
4;922;281;0
4;922;281;0
4;922;463;0
4;942;415;0
4;942;415;0
4;942;415;0
4;942;415;0
4;942;345;0
4;942;345;0
4;942;415;0
4;942;415;0
4;957;368;35
4;957;368;35
4;957;368;35
4;942;345;0
4;942;345;0
4;942;415;0
4;942;415;0
4;957;368;35
4;957;368;35
4;957;368;35
2;817;254;0
2;817;254;0
2;832;327;0
2;817;294;0
2;817;302;0
2;922;331;0
2;922;331;0
3;832;362;0
3;880;336;0
3;880;334;0
3;880;334;0
3;901;338;0
3;812;382;0
3;812;382;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;896;524;0
4;896;637;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;420;0
4;880;464;0
4;880;464;0
4;880;464;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;418;0
4;880;462;0
4;880;462;0
4;880;462;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;418;0
4;880;462;0
4;880;462;0
4;880;462;0
4;901;452;0
4;901;450;0
4;901;466;0
4;921;402;0
4;921;402;0
4;921;402;0
4;921;402;0
4;901;471;0
4;901;471;0
4;880;462;0
4;880;462;0
4;901;476;0
4;901;471;0
4;901;471;0
4;901;471;0
4;901;471;0
4;880;462;0
4;880;462;0
4;901;476;0
4;901;471;0
4;901;471;0
3;832;362;0
3;880;336;0
3;880;334;0
3;880;334;0
3;901;338;0
3;812;382;0
3;812;382;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;832;362;0
4;896;524;0
4;896;637;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;420;0
4;880;464;0
4;880;464;0
4;880;464;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;418;0
4;880;462;0
4;880;462;0
4;880;462;0
4;880;349;0
4;880;396;0
4;880;396;0
4;901;418;0
4;880;462;0
4;880;462;0
4;880;462;0
4;901;452;0
4;901;450;0
4;901;466;0
4;921;402;0
4;921;402;0
4;921;402;0
4;921;402;0
4;901;471;0
4;901;471;0
4;880;462;0
4;880;462;0
4;901;476;0
4;901;471;0
4;901;471;0
4;901;471;0
4;901;471;0
4;880;462;0
4;880;462;0
4;901;476;0
4;901;471;0
4;901;471;0
3;832;353;0
3;832;401;0
3;901;411;0
3;901;411;0
3;832;455;0
3;832;455;0
3;832;455;0
4;832;353;0
4;832;353;0
4;832;353;0
4;832;353;0
4;832;353;0
4;896;544;0
4;896;616;0
4;832;498;0
4;832;529;0
4;832;529;0
4;832;681;0
4;832;681;0
4;896;592;0
4;896;664;0
4;916;392;0
4;901;539;0
4;901;539;0
4;901;525;0
4;901;523;0
4;901;504;0
4;901;539;0
4;901;530;0
4;901;539;0
4;901;539;0
4;901;525;0
4;901;523;0
4;901;504;0
4;901;539;0
4;912;553;0
4;912;553;0
4;832;553;0
4;832;790;0
4;832;633;0
4;901;544;0
4;901;544;0
4;912;553;0
4;912;553;0
4;832;553;0
4;832;790;0
4;832;633;0
4;901;544;0
4;901;544;0
4;912;553;0
4;912;553;0
4;832;553;0
4;832;789;0
4;832;790;0
4;832;633;0
4;901;544;0
3;812;422;0
3;812;422;0
3;812;422;0
3;816;374;0
3;816;374;0
3;848;439;0
3;816;374;0
4;832;517;0
4;812;520;0
4;800;728;0
4;800;724;0
4;901;516;0
4;901;511;0
4;901;511;0
4;832;517;0
4;812;520;0
4;800;728;0
4;800;724;0
4;901;516;0
4;901;511;0
4;901;511;0
4;832;517;0
4;812;520;0
4;800;724;0
4;800;679;0
4;901;511;0
4;901;511;0
4;800;187;15
4;816;452;0
4;816;677;0
4;816;676;0
4;816;676;0
4;921;494;0
4;921;483;0
4;921;483;0
4;816;452;0
4;816;677;0
4;816;676;0
4;816;676;0
4;921;494;0
4;921;483;0
4;921;483;0
4;901;528;0
4;901;528;0
4;848;585;0
4;848;585;0
4;848;585;0
4;864;532;0
4;864;532;0
4;816;452;0
4;816;677;0
4;816;676;0
4;816;676;0
4;921;494;0
4;921;483;0
4;921;483;0
3;817;395;0
3;812;430;0
3;812;430;0
3;812;430;0
3;816;382;0
3;816;382;0
3;816;382;0
4;817;395;0
4;817;395;0
4;812;451;0
4;812;381;0
4;812;460;0
4;812;460;0
4;812;460;0
4;832;525;0
4;832;525;0
4;812;528;0
4;800;732;0
4;901;524;0
4;901;519;0
4;901;519;0
4;832;525;0
4;832;525;0
4;812;528;0
4;800;732;0
4;901;524;0
4;901;519;0
4;901;519;0
4;832;525;0
4;812;528;0
4;800;732;0
4;901;524;0
4;901;519;0
4;901;519;0
4;800;195;15
4;816;460;0
4;816;685;0
4;816;684;0
4;816;684;0
4;921;502;0
4;921;491;0
4;921;491;0
4;816;460;0
4;816;685;0
